Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Lithuania,LTU,"Mortality rate, under-5, female (per 1,000 live births)",13.2,14.5,15.8,16.1,14.9,13.3,11.9,11,10.4,9.9,9.6,9.2,8.8,8.5,8.3,8.1,7.7,7.2,6.6,6.1,5.5,5,4.7,4.5,4.5,4.5,4.3,4,3.7,3.3,
Lithuania,LTU,"Mortality rate, under-5, male (per 1,000 live births)",16.7,18.2,19.9,20.3,18.8,16.6,14.8,13.6,12.8,12.3,11.8,11.3,10.8,10.5,10.2,9.9,9.4,8.8,8,7.3,6.6,6,5.6,5.4,5.4,5.4,5.1,4.8,4.4,4,
Lithuania,LTU,People using at least basic sanitation services (% of population),,,,,,,,,,,84.31544747,84.82603702,85.33178373,85.83907497,86.34790689,86.8761954,87.42232398,87.96723989,88.51095368,89.03884333,89.55251443,90.07955975,90.62971006,91.17761706,91.7234496,92.26720966,92.81072301,93.35363515,,,
Lithuania,LTU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,2.7,1.8,1.5,1.3,1.4,2.2,1.5,0.7,0.9,0.7,1.3,0.7,1.3,1,,,
Lithuania,LTU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,7,4.3,2.8,1.9,2.3,4.3,3.1,1.5,2,2,2.7,1.4,2.2,1.5,,,
Lithuania,LTU,"Smoking prevalence, females (% of adults)",,,,,,,,,,,21.4,,,,,21.5,,,,,21.4,21.3,21.4,21.3,21.4,21.4,21.3,,,,
Lithuania,LTU,"Smoking prevalence, males (% of adults)",,,,,,,,,,,53.1,,,,,47.7,,,,,42.8,42.1,41.1,40.4,39.5,38.7,38,,,,
Lithuania,LTU,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,35.9,,,,,33.4,,,,,31.1,30.7,30.3,29.9,29.6,29.2,28.8,,,,
Lithuania,LTU,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,70,,73,,,
Luxembourg,LUX,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,94.58679199,,,96.16869354,,,98.76785278,,,
Luxembourg,LUX,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Immunization, DPT (% of children ages 12-23 months)",90,91,93,94,95,97,98,98,98,98,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
Luxembourg,LUX,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,49,58,67,77,86,95,95,94,95,95,87,94,95,94,95,94,94,94,94,94,94,96,96,
Luxembourg,LUX,"Immunization, measles (% of children ages 12-23 months)",80,80,80,83,86,88,91,91,92,92,93,94,94,95,95,95,95,96,96,96,96,96,99,99,99,99,99,99,99,99,
Luxembourg,LUX,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,12,8.1,8,14,7.9,9.3,8.2,9.4,6.6,6.3,6.6,5.5,9.7,8.1,5,6.1,5.8,6.2,8,,
Luxembourg,LUX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,10,10,9,8,8,9,9,8,6,7,8,8,7,6,6,5,5,5,,,
Luxembourg,LUX,"Mortality rate, neonatal (per 1,000 live births)",4.1,3.9,3.7,3.4,3.2,3.1,2.9,2.8,2.6,2.5,2.4,2.3,2.2,2.1,2,1.9,1.8,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",8.7,8.2,7.7,7.2,6.7,6.3,5.9,5.5,5.2,4.9,4.7,4.4,4.2,4,3.8,3.6,3.5,3.3,3.2,3.1,3,3,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,
Luxembourg,LUX,"Mortality rate, under-5, female (per 1,000 live births)",7.7,7.3,6.9,6.4,6,5.6,5.3,5,4.7,4.5,4.2,4,3.8,3.6,3.5,3.3,3.1,3,2.9,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.5,
Luxembourg,LUX,"Mortality rate, under-5, male (per 1,000 live births)",9.6,9,8.4,7.9,7.3,6.9,6.4,6,5.7,5.4,5.1,4.9,4.6,4.4,4.2,4,3.8,3.6,3.5,3.4,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3,
Luxembourg,LUX,People using at least basic sanitation services (% of population),,,,,,,,,,,97.71136322,97.70216902,97.69531097,97.68865987,97.68143382,97.67410787,97.66694772,97.65996694,97.65312928,97.64649452,97.64000983,97.63368525,97.62758837,97.62175506,97.61613895,97.61073912,97.60554225,97.60054021,,,
Luxembourg,LUX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,0,,,0,,,0,,,0,,,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.3,0.1,0.3,,,
Luxembourg,LUX,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,0,,,0,,,0,,,0,,,0.1,0,0.1,0,0,0,0.1,0,0.1,0.1,0.1,0.2,0.4,0.1,0.4,,,
Luxembourg,LUX,"Smoking prevalence, females (% of adults)",,,,,,,,,,,28.2,,,,,25.7,,,,,23.3,22.9,22.5,22.1,21.8,21.4,20.9,,,,
Luxembourg,LUX,"Smoking prevalence, males (% of adults)",,,,,,,,,,,41.6,,,,,36,,,,,30.9,30,29.2,28.3,27.5,26.8,26,,,,
Luxembourg,LUX,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,34.7,,,,,30.7,,,,,27,26.4,25.8,25.2,24.6,24.1,23.5,,,,
Luxembourg,LUX,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,82,,83,,,
"Macao SAR, China",MAC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,121,122,99,94,82,95,96,87,88,75,84,79,82,86,77,71,67,70,60,,
"Macao SAR, China",MAC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Mortality rate, neonatal (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Mortality rate, under-5, female (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Mortality rate, under-5, male (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,People using at least basic sanitation services (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,5.523222923,,,8.551339149,,,17.86787033,,,
Madagascar,MDG,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,5.1,,,,,9.7,,12.9,12.4,,,,18.3,,,,,29.2,,,,33.3,,,,38.6,,,
Madagascar,MDG,"Immunization, DPT (% of children ages 12-23 months)",46,53,65,66,66,57,49,49,52,55,57,60,62,66,78,85,85,84,77,77,70,73,70,74,73,69,77,74,75,79,
Madagascar,MDG,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,51,61,71,81,82,84,77,77,70,73,70,74,73,69,77,74,75,79,
Madagascar,MDG,"Immunization, measles (% of children ages 12-23 months)",47,54,54,54,63,55,46,46,51,55,57,59,61,65,79,74,71,81,70,63,66,62,61,63,64,58,59,60,62,69,
Madagascar,MDG,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.01,0.01,0.01,0.01,0.02,0.03,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.09,0.1,0.11,0.13,0.16,0.19,0.22,0.24,0.28,0.31,0.34,0.36,0.38,0.39,0.4,
Madagascar,MDG,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,57.16661954,68.18175808,53.67971674,68.29460658,46.62351137,35.94355632,35.26036314,22.78192525,23.47268589,42.91988255,42.24447844,36.55312254,71.35712253,65.20949047,45.77574035,97.31675393,56.57913817,75.66505026,82.39677899,,
Madagascar,MDG,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,293,286,280,273,268,262,257,252,248,244,241,238,236,233,233,233,233,233,233,,
Madagascar,MDG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,559,552,547,543,539,526,513,503,491,474,453,432,413,394,378,363,348,335,,,
Madagascar,MDG,"Mortality rate, neonatal (per 1,000 live births)",39,38.3,37.7,37,36.3,35.5,34.6,33.7,32.8,31.8,30.9,30,29.2,28.5,27.8,27.1,26.4,25.8,25.2,24.6,24,23.6,23.1,22.7,22.2,21.8,21.4,21,20.5,20.1,
Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",157.3,152.2,147.3,142.4,137.8,132.9,127.8,122.5,117.1,111.8,106.5,101.6,97,92.5,88.4,84.4,80.7,77.3,74.1,71.1,68.5,66,63.7,61.7,59.8,57.9,56,54.1,52.3,50.6,
Madagascar,MDG,"Mortality rate, under-5, female (per 1,000 live births)",149.3,144.2,139.5,134.8,130.2,125.5,120.6,115.4,110.1,105,99.9,95.2,90.6,86.3,82.3,78.4,74.8,71.5,68.4,65.6,63,60.7,58.5,56.5,54.7,52.9,51.1,49.3,47.6,46,
Madagascar,MDG,"Mortality rate, under-5, male (per 1,000 live births)",165,159.7,154.6,149.7,144.9,139.9,134.6,129.2,123.7,118.2,112.9,107.8,103,98.6,94.2,90.1,86.3,82.8,79.4,76.4,73.6,71.1,68.7,66.6,64.6,62.6,60.7,58.8,56.9,55,
Madagascar,MDG,People using at least basic sanitation services (% of population),,,,,,,,,,,4.550561799,4.86128496,5.172838277,5.488563096,5.804600277,6.14608234,6.490245274,6.837243767,7.187481913,7.540775374,7.897521125,8.257861885,8.622026828,8.990149288,9.362558686,9.739278835,10.12063953,10.5067604,,,
Madagascar,MDG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,69.9,,,,66.4,,63.9,,68.4,,,,71.7,,,,,78.2,,77.4,,,,,,,,
Madagascar,MDG,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,88.6,,,,87.2,,86.2,,84.6,,,,89.2,,,,,91.2,,90.9,,,,,,,,
Madagascar,MDG,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,24,,28,,,
Malawi,MWI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,16.54061127,,,18.09241867,,,33.71393204,,,
Malawi,MWI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,7.4,,,,14.4,,,,26.1,,,,28.1,,38.6,,,,42.2,,,,57.4,,58.1,,,,
Malawi,MWI,"Immunization, DPT (% of children ages 12-23 months)",87,87,87,91,82,89,90,95,96,85,75,90,64,84,89,93,99,87,91,93,93,97,96,89,91,88,84,88,92,95,
Malawi,MWI,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,64,84,89,93,99,87,91,93,93,97,96,89,91,88,84,88,92,95,
Malawi,MWI,"Immunization, measles (% of children ages 12-23 months)",81,85,91,87,83,90,90,87,90,82,73,81,69,77,80,82,85,83,88,92,93,96,90,88,85,87,81,83,87,92,
Malawi,MWI,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",19.51,20.83,21.6,21.5,21,20.16,18.67,17.77,16.52,15.36,14.12,12.93,11.9,10.99,10.08,9.23,8.39,7.79,7.36,7.08,6.89,6.63,6.26,5.85,5.5,5.19,4.9,4.5,4.1,3.71,
Malawi,MWI,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,426.5290345,426.3914952,397.8377216,363.757536,337.6072208,329.4738218,342.3355247,370.0795275,391.9966194,394.2922932,386.0184961,362.7755108,314.0150597,267.8550493,237.003846,217.0362379,210.6643244,216.2636254,213.6402506,,
Malawi,MWI,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,386,395,401,403,402,398,390,377,358,335,310,283,257,236,218,204,193,185,181,,
Malawi,MWI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,749,735,714,687,654,610,566,526,493,466,444,428,413,396,381,370,358,349,,,
Malawi,MWI,"Mortality rate, neonatal (per 1,000 live births)",49.5,48.4,47.3,46.4,45.5,44.8,44,43.2,42.1,40.6,38.7,36.6,34.4,32.5,30.9,29.8,29.2,29,28.9,28.7,28.2,27.4,26.3,25.1,23.9,22.8,21.9,21.1,20.4,19.8,
Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",242.8,235.4,227.8,220.2,212.8,206.3,201.4,197,191.3,183.4,172.6,159,144.3,130.5,118.8,109.7,103.6,99.4,94.5,89.8,84.9,78.6,71.2,63.9,58,53.8,50,46.9,43.9,41.6,
Malawi,MWI,"Mortality rate, under-5, female (per 1,000 live births)",230.9,224,216.9,209.6,202.6,196.3,191.5,187,181.2,173.3,162.8,149.4,135.3,122,110.7,102,96,92,87.2,82.8,78.1,72.1,65,58.1,52.5,48.4,44.9,42,39.2,37.2,
Malawi,MWI,"Mortality rate, under-5, male (per 1,000 live births)",254,246.2,238.2,230.3,222.5,215.9,211,206.6,201,192.9,182,168,152.9,138.7,126.5,117.1,110.7,106.5,101.4,96.6,91.5,84.7,77,69.5,63.2,58.8,54.9,51.4,48.3,46,
Malawi,MWI,People using at least basic sanitation services (% of population),,,,,,,,,,,20.7973949,21.11746996,21.4370275,21.75619603,22.07484381,22.39309515,22.7108238,23.02814691,23.34494673,23.66255577,23.9808977,24.30000453,24.61968712,24.94007422,25.26087716,25.58231452,25.90400219,26.22614825,,,
Malawi,MWI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,63.8,,,,,,,73.9,,,,,,72.3,,,,,,70.8,,,,
Malawi,MWI,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,85,,,,,,,90.8,,,,,,89.2,,,,,,89.6,,,,
Malawi,MWI,"Smoking prevalence, females (% of adults)",,,,,,,,,,,9.2,,,,,7.3,,,,,5.8,5.5,5.2,5,4.8,4.6,4.4,,,,
Malawi,MWI,"Smoking prevalence, males (% of adults)",,,,,,,,,,,33.2,,,,,30.2,,,,,27.5,26.9,26.4,25.8,25.7,25,24.7,,,,
Malawi,MWI,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,21,,,,,18.6,,,,,16.5,16.1,15.7,15.3,15.2,14.7,14.5,,,,
Malawi,MWI,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,43,,46,,,
Malaysia,MYS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,66.17381287,,,80.67462158,,,85.34375,,,
Malaysia,MYS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,30.4,,,,,,,,,,32.3,,,,,,,,,,34.3,,,,,,
Malaysia,MYS,"Immunization, DPT (% of children ages 12-23 months)",90,92,94,91,95,98,97,98,97,97,98,96,94,96,95,96,95,97,97,97,96,96,97,97,97,99,95,99,99,98,
Malaysia,MYS,"Immunization, HepB3 (% of one-year-old children)",86,89,86,86,94,96,96,97,96,96,97,95,95,95,94,96,95,96,97,96,96,96,97,96,96,99,98,98,99,97,
Malaysia,MYS,"Immunization, measles (% of children ages 12-23 months)",70,80,82,81,95,97,97,98,96,97,96,95,94,93,95,96,95,95,95,95,95,95,95,95,94,93,93,93,96,97,
Malaysia,MYS,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.54,0.8,0.87,0.75,0.62,0.53,0.49,0.48,0.48,0.48,0.48,0.48,0.45,0.43,0.41,0.4,0.39,0.37,0.36,0.35,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.29,0.31,0.34,
Malaysia,MYS,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,13.69412678,13.47583839,11.37932637,6.415291431,6.10743084,5.419297331,5.051150773,3.78737554,5.572587752,5.367761522,4.603299947,3.450147377,3.149492529,2.478036167,2.634213469,0.199861583,0.216720738,0.06831776,0,,
Malaysia,MYS,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,75,72,68,73,68,69,70,69,72,72,75,80,86,91,93,90,94,94,92,,
Malaysia,MYS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,38,36,34,33,32,31,30,30,29,29,30,30,30,30,30,30,29,29,,,
Malaysia,MYS,"Mortality rate, neonatal (per 1,000 live births)",7.6,7.3,7,6.8,6.5,6.3,6.1,5.9,5.6,5.3,4.9,4.6,4.3,4.2,4.1,4,4,4,4.1,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.4,4.5,4.6,
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",16.6,15.8,15.1,14.4,13.9,13.4,12.9,12.4,11.7,11,10.2,9.5,8.9,8.5,8.3,8.2,8.1,8.1,8.1,8.1,8.1,8,8,8,8,8.1,8.2,8.3,8.4,8.6,
Malaysia,MYS,"Mortality rate, under-5, female (per 1,000 live births)",14.8,14.1,13.5,12.9,12.4,11.9,11.5,11.1,10.5,9.9,9.1,8.5,8,7.7,7.5,7.4,7.3,7.3,7.3,7.3,7.3,7.2,7.2,7.2,7.3,7.4,7.5,7.6,7.7,7.9,
Malaysia,MYS,"Mortality rate, under-5, male (per 1,000 live births)",18.3,17.4,16.6,15.9,15.3,14.7,14.2,13.6,12.9,12.1,11.2,10.4,9.7,9.3,9.1,9,8.9,8.9,8.9,8.8,8.8,8.7,8.7,8.7,8.7,8.7,8.8,8.9,9.1,9.2,
Malaysia,MYS,People using at least basic sanitation services (% of population),,,,,,,,,,,96.80332144,97.0248776,97.24235439,97.45584965,97.66541825,97.87101618,98.07278516,98.27077573,98.46506509,98.65564803,98.84265212,99.02391853,99.20196935,99.37726864,99.54990829,99.55743568,99.56485343,99.57203616,,,
Malaysia,MYS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,1.3,,,1.8,,0.4,,,,,,,0.4,,,0.5,0.6,,,0.1,,0,,0,,,,,
Malaysia,MYS,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,11.8,,,11.5,,7.3,,,,,,,2.6,,,3.4,4.3,,,1.2,,0.4,,0.2,,,,,
Malaysia,MYS,"Smoking prevalence, females (% of adults)",,,,,,,,,,,2.8,,,,,2,,,,,1.4,1.3,1.3,1.2,1.1,1,1,,,,
Malaysia,MYS,"Smoking prevalence, males (% of adults)",,,,,,,,,,,52.9,,,,,49.1,,,,,46,45.3,44.6,44,43.3,43,42.4,,,,
Malaysia,MYS,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,28.2,,,,,25.8,,,,,23.7,23.3,22.9,22.5,22,21.8,21.5,,,,
Malaysia,MYS,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,71,,73,,,
Maldives,MDV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,19,,,,,,,,33,,,,,34,,,,,27,,,,,,,,14.9,,,
Maldives,MDV,"Immunization, DPT (% of children ages 12-23 months)",94,98,98,90,96,94,97,97,97,97,98,98,98,98,96,98,98,98,98,98,96,96,99,99,99,99,99,99,99,99,
Maldives,MDV,"Immunization, HepB3 (% of one-year-old children)",,,,21,63,80,96,50,45,90,96,98,98,98,97,98,98,98,98,98,97,96,99,99,99,99,99,99,99,99,
Maldives,MDV,"Immunization, measles (% of children ages 12-23 months)",96,97,98,86,97,96,95,96,98,97,99,98,97,96,97,97,97,97,97,98,97,96,98,99,99,99,99,99,99,99,
Maldives,MDV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,59,61,53,57,48,48,38,47,44,35,32,29,35,34,36,42,44,34,33,,
Maldives,MDV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,125,111,105,97,89,75,71,71,72,71,67,62,60,58,56,54,54,53,,,
Maldives,MDV,"Mortality rate, neonatal (per 1,000 live births)",39.4,38.1,36.8,35.4,33.9,32.3,30.6,28.6,26.4,24.1,21.8,19.5,17.5,15.4,13.6,12,10.8,9.8,9,8.3,7.6,7,6.5,6.2,6,5.9,5.8,5.6,5.3,4.9,
Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",85.8,81.1,76.4,71.7,67,62.3,57.6,52.8,48.1,43.4,38.9,34.5,30.5,27,26.9,21.3,19.2,17.5,16,14.9,13.9,13,12.2,11.5,10.8,10.1,9.5,8.8,8.2,7.6,
Maldives,MDV,"Mortality rate, under-5, female (per 1,000 live births)",80,75.4,70.9,66.3,61.8,57.3,52.8,48.2,43.7,39.3,35.1,31,27.3,24.1,24.3,19,17.1,15.6,14.3,13.3,12.4,11.6,11,10.3,9.7,9.1,8.5,7.9,7.4,6.9,
Maldives,MDV,"Mortality rate, under-5, male (per 1,000 live births)",91.5,86.5,81.6,76.7,71.9,67,62.1,57.2,52.3,47.3,42.5,37.9,33.6,29.7,29.4,23.6,21.2,19.3,17.7,16.4,15.3,14.3,13.4,12.7,11.9,11.1,10.4,9.7,9,8.3,
Maldives,MDV,People using at least basic sanitation services (% of population),,,,,,,,,,,73.80451199,75.69639147,77.55424972,79.375883,81.16005098,82.90425376,84.57104249,86.11497323,87.79070193,89.45698806,91.11380575,92.76100219,94.39847125,96.02590568,97.64329956,99.0490103,99.21069892,99.37299807,,,
Maldives,MDV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,6.5,,,,,,,3.5,,,,,,,0,,,,
Maldives,MDV,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,24.7,,,,,,,16.6,,,,,,,0.2,,,,
Maldives,MDV,"Smoking prevalence, females (% of adults)",,,,,,,,,,,8.8,,,,,5.5,,,,,3.5,3.2,2.9,2.7,2.5,2.3,2.1,,,,
Maldives,MDV,"Smoking prevalence, males (% of adults)",,,,,,,,,,,65.3,,,,,61.7,,,,,58.5,57.6,57.3,56.7,56.1,55.5,55,,,,
Maldives,MDV,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,37.1,,,,,33.4,,,,,30.8,30.2,29.9,29.5,29.1,28.7,28.3,,,,
Maldives,MDV,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,59,,62,,,
Mali,MLI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,8.213852882,,,20.07604027,,,35.41667938,,,
Mali,MLI,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,4.5,,,,,5.7,,,,,6.9,,,,8.8,,,9.9,,15.1,,,16.4,,
Mali,MLI,"Immunization, DPT (% of children ages 12-23 months)",42,34,38,46,39,49,53,52,52,40,43,49,61,63,69,77,78,74,74,73,73,66,65,64,66,71,76,77,77,77,
Mali,MLI,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,79,73,83,90,74,74,71,72,66,65,64,66,71,76,77,77,77,
Mali,MLI,"Immunization, measles (% of children ages 12-23 months)",43,42,35,51,46,52,57,56,54,51,49,54,56,57,63,73,68,66,71,73,78,72,67,62,61,66,70,70,70,70,
Mali,MLI,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,406.2293997,407.446483,416.4582776,423.808857,429.3725854,431.2402739,405.7103417,388.8055156,379.0587334,374.5623114,383.6034269,404.7329505,435.6505826,452.8159338,441.0073855,391.82931,384.2218129,386.7775536,386.7775323,,
Mali,MLI,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,77,76,74,73,71,69,68,66,65,64,63,62,61,60,58,57,56,55,53,,
Mali,MLI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,836,797,764,739,715,691,675,663,661,661,660,663,663,663,642,620,590,562,,,
Mali,MLI,"Mortality rate, neonatal (per 1,000 live births)",66.5,64.9,63.4,62,60.5,58.9,57.2,55.6,54,52.4,50.7,49,47.4,45.9,44.5,43.4,42.4,41.5,40.6,39.7,38.8,37.9,37,36.2,35.5,34.8,34.1,33.5,32.8,32.1,
Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",230,225.5,221.6,218.1,214.8,211.3,207.6,203.5,198.7,193.3,187.2,180.9,174.5,168.2,162.1,156.3,150.7,145.3,140.1,135.1,130.3,125.5,121.1,116.7,112.5,108.6,104.8,101.1,97.4,94,
